,Crops,WQ
1137,1259.75449,4.06
1138,1352.99915,11.1
1139,1352.99915,7.37
1140,309.65086,11.3
1141,1352.99915,0.2
1142,1352.99915,0.2
1143,1352.99915,0.192
1144,1293.1463199999998,8.2
1145,1293.1463199999998,7.0
1146,1293.1463199999998,7.2
1147,1293.1463199999998,6.04
1148,1293.1463199999998,8.43
1149,1293.1463199999998,7.76
1150,1293.1463199999998,0.416
1151,1293.1463199999998,0.196
1152,1293.1463199999998,10.2
1153,1293.1463199999998,10.5
1154,1496.42639,9.2
1155,1496.42639,8.48
1156,1720.0632600000001,3.0
1157,1720.0632600000001,0.195
1158,1496.42639,10.4
1159,1496.42639,11.0
1160,1330.08723,9.9
1161,1330.08723,10.0
1162,1330.08723,10.4
1163,1330.08723,11.2
1164,1330.08723,9.11
1165,1293.1463199999998,10.8
1166,1293.1463199999998,11.2
1167,1293.1463199999998,11.1
1168,1293.1463199999998,10.8
1169,1293.1463199999998,11.9
1170,1293.1463199999998,10.7
1171,1293.1463199999998,11.0
1172,1293.1463199999998,10.7
1173,1293.1463199999998,11.1
1174,1293.1463199999998,10.2
1175,1293.1463199999998,0.2
1176,1293.1463199999998,0.2
1177,1293.1463199999998,0.2
1178,1293.1463199999998,0.196
1179,1293.1463199999998,0.196
1180,949.17386,8.4
1181,949.17386,8.7
1182,949.17386,7.6
1183,949.17386,6.55
1184,1440.89046,4.0
1185,1440.89046,3.1
1186,1440.89046,4.51
1187,387.62327999999997,0.6
1188,1136.63048,0.2
1189,1136.63048,0.2
1190,1297.1069400000001,0.2
1191,1297.1069400000001,0.2
1192,1297.1069400000001,0.2
1193,1297.1069400000001,0.196
1194,1525.00386,8.8
1195,1525.00386,8.1
1196,1525.00386,8.6
1197,737.8417,1.6
1198,737.8417,2.1
1199,737.8417,1.6
1200,1869.3347,11.3
1201,1869.3347,11.4
1202,1869.3347,11.0
1203,1869.3347,10.5
1204,1432.0593800000001,11.9
1205,535.6761700000001,4.2
1206,535.6761700000001,4.23
1207,601.21638,3.9
1208,601.21638,3.82
1209,1021.23365,0.2
1210,1021.23365,0.2
1211,1021.23365,0.2
1212,1021.23365,0.196
1213,1021.23365,0.196
1214,414.81877000000003,3.8
1215,414.81877000000003,6.6
1216,414.81877000000003,5.34
1217,1021.23365,1.2
1218,1021.23365,1.0
1219,1021.23365,2.48
1220,556.78598,4.6
1221,556.78598,4.56
1222,679.3979,10.1
1223,679.3979,10.1
1224,679.3979,10.5
1225,679.3979,8.72
1226,1586.3169599999999,2.0
1227,1586.3169599999999,1.5
1228,1586.3169599999999,1.8
1229,1586.3169599999999,1.56
1230,603.17938,7.9
1231,603.17938,10.2
1232,603.17938,9.1
1233,1012.9142099999999,10.8
1234,1481.90723,11.3
1235,1367.8203,0.2
1236,1367.8203,0.2
1237,1150.11385,0.2
1238,1150.11385,0.2
1239,1150.11385,0.196
1240,1321.67938,0.2
1241,1321.67938,0.2
1242,1321.67938,0.3
1243,1321.67938,0.196
1244,683.48537,0.2
1245,683.48537,0.2
1246,683.48537,0.196
1247,1161.0675800000001,11.9
1248,804.85172,6.0
1249,804.85172,5.1
1250,804.85172,4.07
1251,918.6175900000001,11.4
1252,918.6175900000001,11.7
1253,1551.1154199999999,10.3
1254,1398.48799,0.3
1255,1398.48799,2.3
1256,1398.48799,2.52
1257,1576.4555,0.196
1258,1471.0200300000001,0.2
1259,1471.0200300000001,0.2
1260,1471.0200300000001,3.93
1261,1283.0185099999999,5.6
1262,1283.0185099999999,5.81
1263,1224.54012,0.2
1264,1224.54012,0.2
1265,1224.54012,0.196
1266,915.4341699999999,0.2
1267,915.4341699999999,0.2
1268,915.4341699999999,0.196
1269,1366.3210800000002,8.2
1270,1366.3210800000002,0.2
1271,356.60884,6.3
1272,356.60884,0.2
1273,150.61222,0.452
1274,36.402840000000005,0.2
1275,36.402840000000005,0.196
1276,0.0,0.2
1277,0.0,0.196
1278,0.0,0.2
1279,0.0,0.2
1280,0.0,0.196
1281,31.57515,0.2
1282,1481.90723,11.5
1283,999.2931800000001,4.5
1284,999.2931800000001,4.4
1285,999.2931800000001,4.7
1286,1330.08723,9.5
1287,1330.08723,9.6
1288,1206.4579199999998,9.2
1289,1206.4579199999998,5.5
1290,1496.42639,0.2
1291,1496.42639,2.99
1292,1481.90723,5.5
1293,1481.90723,5.4
1294,1481.90723,5.7
1295,817.0489,11.5
1296,277.99817,8.9
1297,277.99817,8.4
1298,277.99817,8.0
1299,183.65243,0.2
1300,183.65243,0.2
1301,1449.6072900000001,6.9
1302,1449.6072900000001,7.8
1303,1449.6072900000001,5.58
1304,1294.01255,0.2
1305,1294.01255,0.2
1306,1294.01255,0.2
1307,1294.01255,0.196
1308,1294.01255,0.196
1309,468.0413,4.3
1310,50.754059999999996,0.194
1311,50.754059999999996,0.206
1312,962.53946,8.7
1313,1951.76343,0.2
1314,1951.76343,0.189
1315,1520.23075,0.3
1316,1520.23075,0.29600000000000004
1317,397.59033999999997,0.2
1318,644.25262,0.2
1319,644.25262,0.2
1320,644.25262,0.2
1321,1496.42639,6.5
1322,1496.42639,7.7
1323,1496.42639,7.4
1324,1496.42639,7.0
1325,1496.42639,7.26
1326,1496.42639,7.0
1327,1496.42639,7.3
1328,630.26608,0.2
1329,630.26608,0.2
1330,630.26608,0.2
1331,333.19608,9.0
1332,1134.49516,6.85
1333,251.95437,9.0
1334,251.95437,8.1
1335,251.95437,8.4
1336,251.95437,9.02
1337,844.2828199999999,3.57
1338,1497.97025,10.2
1339,1497.97025,10.9
1340,338.42405,0.2
1341,1496.42639,6.6
1342,1496.42639,6.93
1343,1496.42639,9.3
1344,1496.42639,8.6
1345,1496.42639,9.05
1346,1496.42639,8.2
1347,1496.42639,10.8
1348,1330.08723,11.9
1349,0.08189,0.2
1350,0.08189,0.2
1351,0.08189,0.236
1352,187.56106,0.2
1353,187.56106,0.196
1354,187.56106,0.2
1355,187.56106,0.2
1356,187.56106,0.196
1357,0.08189,0.196
1358,0.08189,0.196
1359,537.69114,0.2
1360,537.69114,0.2
1361,537.69114,0.2
1362,537.69114,0.196
1363,13.86485,0.2
1364,13.86485,0.2
1365,13.86485,0.196
1366,13.86485,0.192
1367,1352.99915,0.2
1368,1352.99915,0.2
1369,1352.99915,0.196
1370,1352.99915,0.2
1371,1352.99915,0.2
1372,1352.99915,0.196
1373,1496.42639,10.9
1374,1481.90723,10.5
1375,1481.90723,10.6
1376,1481.90723,9.6
1377,1255.7069,6.5
1378,1255.7069,6.4
1379,1255.7069,6.97
1380,1405.98569,5.2
1381,1405.98569,5.4
1382,1405.98569,6.27
1383,541.34206,0.2
1384,541.34206,0.2
1385,541.34206,0.196
1386,1811.6806199999999,5.1
1387,1811.6806199999999,4.9
1388,1811.6806199999999,5.38
1389,657.0722099999999,6.2
1390,657.0722099999999,6.3
1391,657.0722099999999,6.69
1392,1113.75192,9.61
1393,1166.89819,0.2
1394,1166.89819,0.2
1395,1166.89819,0.196
1396,1050.3456800000001,0.2
1397,1050.3456800000001,0.2
1398,1050.3456800000001,0.196
1399,1340.19758,9.6
1400,1340.19758,9.5
1401,1340.19758,9.6
1402,1340.19758,9.62
1403,1340.19758,9.58
1404,1343.30046,0.2
1405,1343.30046,0.196
1406,1343.30046,0.196
1407,218.5,11.8
1408,218.5,11.5
1409,218.5,11.6
1410,218.5,11.7
1411,1412.40533,5.4
1412,1412.40533,5.2
1413,1412.40533,5.31
1414,1412.40533,5.25
1415,384.47082,0.4
1416,384.47082,0.5
1417,384.47082,0.506
1418,905.36058,3.7
1419,905.36058,3.82
1420,905.36058,4.05
1421,1164.7532,4.7
1422,1164.7532,4.6
1423,1164.7532,4.6
1424,1164.7532,4.53
1425,1164.7532,4.43
1426,154.80194,0.2
1427,678.1825,0.2
1428,678.1825,0.2
1429,678.1825,0.196
1430,678.1825,0.196
1431,150.61222,0.2
1432,150.61222,0.2
1433,150.61222,0.196
1434,154.80194,0.2
1435,154.80194,0.2
1436,154.80194,0.196
1437,154.80194,0.196
1438,1.42774,0.3
1439,1.42774,0.2
1440,1.42774,1.04
1441,1.42774,0.8059999999999999
1442,0.0,0.196
1443,0.0,0.196
1444,0.0,0.2
1445,0.0,0.2
1446,0.0,0.196
1447,0.0,0.196
1448,17.03491,0.2
1449,17.03491,0.2
1450,17.03491,0.196
1451,807.0522,0.3
1452,693.18399,0.2
1453,693.18399,0.2
1454,693.18399,0.2
1455,447.76362,0.2
1456,602.91541,0.2
1457,0.0,5.1
1458,0.0,5.1
1459,0.0,5.12
1460,0.0,0.2
1461,0.0,0.2
1462,0.0,0.196
1463,0.0,0.2
1464,0.0,0.2
1465,0.0,0.196
1466,0.0,0.2
1467,0.0,0.2
1468,0.0,0.196
1469,594.7556099999999,0.2
1470,1440.70897,6.21
1471,460.41562000000005,3.7
1472,846.06341,5.3
1473,988.83696,3.63
1474,104.8248,7.0
1475,104.8248,4.01
1476,104.8248,4.88
1477,53.050869999999996,8.1
1478,27.62783,9.5
1479,27.62783,10.1
1480,88.96234,7.1
1481,88.96234,5.7
1482,83.27305,7.4
1483,83.27305,7.5
1484,312.29497000000003,4.3
1485,216.8658,0.2
1486,216.8658,0.2
1487,174.77715,0.7
1488,14.255120000000002,6.1
1489,50.754059999999996,10.7
1490,50.754059999999996,10.8
1491,1352.99915,0.2
1492,1352.99915,0.2
1493,1352.99915,0.2
1494,1352.99915,0.196
1495,1002.59125,2.7
1496,1002.59125,3.0
1497,1002.59125,1.84
1498,1457.46757,0.2
1499,1457.46757,0.2
1500,1457.46757,0.2
1501,1457.46757,0.196
1502,707.40965,6.9
1503,707.40965,7.25
1504,1130.15077,7.2
1505,1130.15077,7.3
1506,1130.15077,7.2
1507,1130.15077,7.38
1508,1130.15077,7.31
1509,926.55105,3.1
1510,926.55105,3.0
1511,926.55105,3.0
1512,926.55105,2.86
1513,926.55105,2.97
1514,1376.9167,7.9
1515,1376.9167,8.2
1516,1376.9167,7.6
1517,1376.9167,8.07
1518,1658.73135,8.5
1519,1658.73135,8.5
1520,1658.73135,8.5
1521,1658.73135,8.33
1522,1285.4063199999998,11.5
1523,1285.4063199999998,11.8
1524,1285.4063199999998,10.6
1525,1435.08238,9.3
1526,1435.08238,8.55
1527,1435.08238,9.91
1528,1683.0517100000002,6.4
1529,1683.0517100000002,5.8
1530,1683.0517100000002,7.44
1531,1333.2259900000001,10.8
1532,1333.2259900000001,11.0
1533,1333.2259900000001,8.9
1534,1333.2259900000001,10.6
1535,1333.2259900000001,10.0
1536,1454.02251,11.6
1537,1454.02251,11.7
1538,1454.02251,11.8
1539,1454.02251,11.8
1540,1454.02251,10.9
1541,887.2309,5.9
1542,887.2309,6.0
1543,887.2309,6.5
1544,887.2309,6.6
1545,887.2309,6.2
1546,887.2309,6.1
1547,1206.4579199999998,5.9
1548,0.76359,0.2
1549,0.76359,0.2
1550,0.76359,0.196
1551,657.0722099999999,6.4
1552,657.0722099999999,6.2
1553,657.0722099999999,6.86
1554,1551.1154199999999,9.18
1555,1551.1154199999999,10.4
1556,1037.70464,0.7
1557,1037.70464,0.9
1558,1037.70464,0.8
1559,1037.70464,0.7759999999999999
1560,1299.37058,10.2
1561,1310.30945,5.8
1562,1310.30945,6.4
1563,1310.30945,5.7
1564,1310.30945,6.17
1565,1586.3169599999999,0.2
1566,1586.3169599999999,0.2
1567,1586.3169599999999,0.2
1568,1586.3169599999999,0.196
1569,1586.3169599999999,0.196
1570,1211.57185,11.6
1571,1211.57185,4.74
1572,1680.4875600000003,0.196
1573,1685.5320100000001,5.7
1574,1685.5320100000001,1.4
1575,1685.5320100000001,2.3
1576,1484.9912800000002,11.2
1577,1484.9912800000002,3.58
1578,804.85172,7.4
1579,804.85172,8.0
1580,804.85172,6.9
1581,804.85172,6.95
1582,1107.2877,0.9
1583,1107.2877,1.1
1584,1107.2877,1.1
1585,1585.01271,9.3
1586,1585.01271,8.5
1587,1585.01271,7.37
1588,1140.94019,7.9
1589,31.51571,3.9
1590,31.51571,3.71
1591,31.51571,0.196
1592,1049.69942,7.9
1593,1049.69942,0.7
1594,1049.69942,0.5
1595,1049.69942,11.3
1596,1049.69942,3.8
1597,1049.69942,0.6
1598,1049.69942,2.9
1599,1049.69942,8.5
1600,1049.69942,10.4
1601,1049.69942,3.7
1602,1049.69942,0.5
1603,1049.69942,0.5
1604,1049.69942,2.0
1605,1049.69942,9.5
1606,1143.20098,4.08
1607,977.24314,11.4
1608,977.24314,3.01
1609,977.24314,0.203
1610,977.24314,1.23
1611,977.24314,1.66
1612,977.24314,1.45
1613,977.24314,1.85
1614,977.24314,1.52
1615,977.24314,1.86
1616,977.24314,0.128
1617,977.24314,0.821
1618,977.24314,0.644
1619,977.24314,1.9
1620,977.24314,3.94
1621,977.24314,7.86
1622,977.24314,10.9
1623,977.24314,10.0
1624,885.3914800000001,4.64
1625,885.3914800000001,4.83
1626,885.3914800000001,1.9
1627,885.3914800000001,0.07400000000000001
1628,885.3914800000001,0.677
1629,1257.39284,11.2
1630,1257.39284,8.67
1631,1257.39284,0.196
1632,1257.39284,0.223
1633,885.3914800000001,9.97
1634,885.3914800000001,8.51
1635,885.3914800000001,11.3
1636,885.3914800000001,8.7
1637,885.3914800000001,11.2
1638,885.3914800000001,8.67
1639,885.3914800000001,11.4
1640,885.3914800000001,10.1
1641,885.3914800000001,10.3
1642,977.24314,8.43
1643,977.24314,10.1
1644,977.24314,9.4
1645,977.24314,6.86
1646,977.24314,10.7
1647,977.24314,11.6
1648,977.24314,11.0
1649,977.24314,10.9
1650,977.24314,10.7
1651,977.24314,11.8
1652,977.24314,9.4
1653,977.24314,10.6
1654,977.24314,9.2
1655,977.24314,11.7
1656,977.24314,10.7
1657,977.24314,11.2
1658,977.24314,10.4
1659,977.24314,10.4
1660,977.24314,10.8
1661,977.24314,3.1
1662,977.24314,11.6
1663,977.24314,10.4
1664,977.24314,10.7
1665,939.6461199999999,6.85
1666,528.21707,5.68
1667,1044.35245,0.028
1668,1308.0399699999998,11.5
1669,977.24314,10.4
1670,977.24314,9.5
1671,977.24314,3.02
1672,1429.58864,11.9
1673,0.0,2.09
1674,1279.07346,1.68
1675,58.34012,11.6
1676,392.67079,0.5
1677,414.38795,1.64
1678,204.99511,2.93
1679,31.51571,0.996
1680,97.87116,1.18
1681,0.0,0.825
1682,640.01793,0.195
1683,640.01793,0.195
1684,640.01793,0.195
1685,640.01793,0.195
1686,195.19066,8.31
1687,195.19066,2.13
1688,136.80708,0.195
1689,433.93867,0.195
1690,433.93867,0.195
1691,947.25264,4.61
1692,947.25264,5.01
1693,1080.6178400000001,5.49
1694,1080.6178400000001,5.39
1695,1611.0473,6.88
1696,1611.0473,6.95
1697,1262.86354,11.1
1698,1602.0810900000001,2.54
1699,1602.0810900000001,2.33
1700,1350.33546,0.195
1701,1350.33546,0.195
1702,1528.45801,10.5
1703,1612.60096,0.195
1704,1612.60096,0.194
1705,1260.20462,0.195
1706,1260.20462,0.224
1707,604.71205,0.195
1708,604.71205,0.195
1709,626.84784,0.195
1710,1528.45801,2.52
1711,1528.45801,2.3
1712,1555.4374599999999,0.195
1713,1555.4374599999999,0.195
1714,1806.681,0.195
1715,1806.681,0.195
1716,1409.25327,0.195
1717,1409.25327,0.195
1718,1496.23622,1.56
1719,1496.23622,1.47
1720,1496.23622,0.281
1721,1496.23622,0.195
1722,1496.23622,0.195
1723,1496.23622,0.195
1724,1496.23622,0.195
1725,1496.23622,0.195
1726,1496.23622,0.195
1727,1471.46719,0.54
1728,1471.46719,0.531
1729,1409.25327,0.195
1730,1471.05544,11.4
1731,1471.05544,10.9
1732,1202.98612,7.32
1733,1202.98612,4.05
1734,2053.7318,10.0
1735,2053.7318,10.0
1736,2053.7318,10.2
1737,2053.7318,9.53
1738,2053.7318,10.9
1739,2053.7318,10.9
1740,2053.7318,9.35
1741,2053.7318,10.9
1742,2053.7318,11.0
1743,2053.7318,5.94
1744,2053.7318,10.7
1745,2053.7318,10.6
1746,1899.0762899999997,10.4
1747,1899.0762899999997,10.4
1748,1899.0762899999997,10.4
1749,1899.0762899999997,10.7
1750,1899.0762899999997,10.7
1751,1899.0762899999997,10.7
1752,1899.0762899999997,11.5
1753,1899.0762899999997,11.9
1754,1899.0762899999997,11.9
1755,2053.7318,10.2
1756,2053.7318,9.1
1757,2053.7318,9.11
1758,2053.7318,9.32
1759,2053.7318,9.15
1760,2053.7318,9.07
1761,2053.7318,8.9
1762,2053.7318,8.88
1763,2053.7318,2.42
1764,2053.7318,8.48
1765,2053.7318,8.47
1766,2053.7318,2.02
1767,1899.0762899999997,0.185
1768,1899.0762899999997,6.5
1769,1899.0762899999997,11.6
1770,1899.0762899999997,0.091
1771,1899.0762899999997,1.08
1772,1496.23622,0.195
1773,1496.23622,0.195
1774,1496.23622,0.195
1775,1496.23622,0.195
1776,1496.23622,0.195
1777,1496.23622,0.195
1778,1496.23622,0.195
1779,1496.23622,0.195
1780,1496.23622,0.195
1781,1496.23622,0.194
1782,1496.23622,0.195
1783,1496.23622,0.195
1784,1496.23622,0.195
1785,1496.23622,0.195
1786,1496.23622,0.195
1787,1496.23622,0.195
1788,1496.23622,0.195
1789,1496.23622,0.195
1790,1496.23622,0.195
1791,1496.23622,0.195
1792,1468.6845,11.0
1793,1468.6845,0.35600000000000004
1794,1009.6847300000001,6.11
1795,1009.6847300000001,7.03
1796,1009.6847300000001,0.625
1797,1009.6847300000001,0.5770000000000001
1798,1009.6847300000001,3.05
1799,1009.6847300000001,3.64
1800,574.4479200000001,1.99
1801,574.4479200000001,0.294
1802,1040.45494,8.73
1803,1040.45494,9.14
1804,740.31746,9.69
1805,450.67540999999994,0.29100000000000004
1806,450.67540999999994,0.091
1807,450.67540999999994,0.306
1808,450.67540999999994,0.412
1809,450.67540999999994,0.322
1810,450.67540999999994,0.319
1811,450.67540999999994,0.369
1812,450.67540999999994,0.235
1813,450.67540999999994,0.163
1814,450.67540999999994,0.927
1815,450.67540999999994,0.915
1816,450.67540999999994,1.03
1817,450.67540999999994,0.155
1818,450.67540999999994,0.383
1819,450.67540999999994,0.384
1820,450.67540999999994,0.246
1821,450.67540999999994,0.29100000000000004
1822,450.67540999999994,0.7829999999999999
1823,450.67540999999994,0.25
1824,450.67540999999994,0.242
1825,450.67540999999994,2.58
1826,450.67540999999994,0.201
1827,450.67540999999994,0.705
1828,450.67540999999994,0.348
1829,450.67540999999994,0.276
1830,450.67540999999994,1.55
1831,450.67540999999994,0.898
1832,450.67540999999994,1.71
1833,450.67540999999994,4.87
1834,450.67540999999994,0.239
1835,450.67540999999994,0.52
1836,450.67540999999994,0.257
1837,450.67540999999994,0.98
1838,450.67540999999994,0.51
1839,450.67540999999994,1.16
1840,450.67540999999994,0.872
1841,450.67540999999994,1.31
1842,450.67540999999994,6.46
1843,450.67540999999994,0.179
1844,450.67540999999994,0.324
1845,450.67540999999994,0.328
1846,450.67540999999994,0.168
1847,104.11349,8.15
1848,104.11349,8.18
1849,895.0659699999999,2.07
1850,895.0659699999999,2.24
1851,104.11349,7.13
1852,104.11349,6.91
1853,454.78109000000006,0.263
1854,1705.07851,7.78
1855,1705.07851,11.7
1856,1044.84623,0.14400000000000002
1857,1364.7616,0.195
1858,1364.7616,0.195
1859,1361.24804,3.46
1860,1361.24804,0.644
1861,873.35281,9.25
1862,873.35281,9.22
1863,873.35281,0.578
1864,873.35281,0.195
1865,873.35281,0.195
1866,873.35281,0.195
1867,1044.84623,0.18
1868,1044.84623,0.191
1869,970.66955,6.74
1870,970.66955,6.76
1871,1306.33435,8.03
1872,1361.24804,1.5
1873,1361.24804,8.56
1874,1536.6352,0.509
1875,1536.6352,0.612
1876,189.65515,0.195
1877,189.65515,0.195
1878,1713.0876899999998,0.033
1879,563.9889,4.28
1880,563.9889,4.2
1881,224.77337999999997,9.06
1882,224.77337999999997,6.89
1883,885.74786,0.944
1884,32.22404,1.07
1885,32.22404,1.05
1886,32.22404,0.515
1887,32.22404,0.473
1888,32.22404,0.195
1889,63.68808000000001,0.439
1890,151.40124,2.43
1891,151.40124,0.825
1892,151.40124,9.9
1893,1612.0096,3.55
1894,1612.0096,6.32
1895,1612.0096,5.94
1896,1612.0096,5.31
1897,1612.0096,5.56
1898,1612.0096,5.15
1899,1612.0096,5.51
1900,1612.0096,4.85
1901,31.51571,0.875
1902,31.51571,2.36
1903,31.51571,0.996
1904,31.51571,0.996
1905,31.51571,0.974
1906,31.51571,0.996
1907,31.51571,5.32
1908,31.51571,6.26
1909,31.51571,4.34
1910,31.51571,4.54
1911,31.51571,0.892
1912,31.51571,0.5
1913,864.03162,8.05
1914,22.65908,0.525
1915,541.44517,4.95
1916,3.3561300000000003,0.996
1917,971.0346900000001,0.996
1918,0.0,0.99
1919,12.89602,0.996
1920,3.3561300000000003,0.996
1921,104.59506,0.996
1922,333.29932,0.996
1923,333.29932,0.996
1924,333.29932,0.996
1925,333.29932,0.922
1926,333.29932,0.989
1927,333.29932,3.86
1928,333.29932,0.996
1929,333.29932,3.64
1930,333.29932,3.92
1931,333.29932,1.85
1932,333.29932,4.84
1933,333.29932,3.02
1934,333.29932,6.85
1935,333.29932,0.996
1936,333.29932,0.993
1937,333.29932,2.0
1938,333.29932,0.996
1939,333.29932,0.984
1940,333.29932,1.49
1941,333.29932,0.971
1942,527.38912,3.32
1943,81.62246999999999,4.07
1944,446.34567000000004,7.85
1945,928.71641,7.28
1946,715.39892,6.26
1947,973.75677,0.05
1948,973.75677,0.94
1949,973.75677,0.05
1950,973.75677,1.34
1951,973.75677,0.05
1952,973.75677,0.4
1953,973.75677,0.05
1954,973.75677,0.4
1955,973.75677,0.79
1956,973.75677,0.05
1957,973.75677,0.4
1958,973.75677,0.69
1959,973.75677,0.05
1960,973.75677,0.5
1961,973.75677,0.05
1962,973.75677,0.4
1963,973.75677,0.05
1964,973.75677,0.4
1965,973.75677,0.53
1966,973.75677,0.4
1967,973.75677,0.57
1968,973.75677,0.4
1969,973.75677,0.05
1970,973.75677,0.05
1971,973.75677,0.4
1972,973.75677,0.4
1973,973.75677,0.05
1974,973.75677,0.57
1975,973.75677,0.48
1976,973.75677,0.05
1977,973.75677,0.4
1978,973.75677,0.05
1979,973.75677,0.5
1980,973.75677,0.47
1981,973.75677,0.05
1982,973.75677,0.66
1983,973.75677,0.05
1984,973.75677,0.4
1985,973.75677,0.4
1986,549.7509,0.4
1987,973.75677,0.4
1988,973.75677,0.71
1989,973.75677,0.4
1990,973.75677,0.4
1991,973.75677,0.05
1992,973.75677,0.4
1993,973.75677,0.4
1994,973.75677,0.05
1995,973.75677,0.4
1996,973.75677,0.4
1997,973.75677,0.05
1998,973.75677,0.4
1999,973.75677,0.4
2000,973.75677,0.05
2001,973.75677,0.4
2002,973.75677,0.82
2003,973.75677,0.05
2004,973.75677,0.4
2005,973.75677,0.55
2006,973.75677,0.4
2007,973.75677,4.57
2008,973.75677,0.75
2009,973.75677,0.05
2010,973.75677,0.57
2011,973.75677,0.05
2012,973.75677,0.08
2013,973.75677,0.72
2014,973.75677,0.05
2015,973.75677,0.4
2016,973.75677,0.05
2017,973.75677,0.4
2018,973.75677,0.4
2019,973.75677,0.4
2020,973.75677,0.4
2021,973.75677,0.45
2022,973.75677,0.05
2023,973.75677,0.4
2024,973.75677,0.72
2025,973.75677,0.05
2026,973.75677,0.4
2027,973.75677,0.4
2028,973.75677,0.05
2029,973.75677,0.55
2030,973.75677,0.05
2031,973.75677,4.71
2032,973.75677,1.68
2033,973.75677,0.53
2034,973.75677,0.42
2035,973.75677,0.4
2036,973.75677,0.4
2037,973.75677,0.4
2038,973.75677,0.4
2039,973.75677,0.4
2040,973.75677,0.4
2041,973.75677,0.4
2042,973.75677,0.4
2043,973.75677,0.4
2044,973.75677,0.4
2045,973.75677,0.4
2046,973.75677,0.4
2047,973.75677,0.4
2048,973.75677,0.05
2049,973.75677,0.4
2050,973.75677,0.64
2051,973.75677,1.29
2052,973.75677,0.4
2053,973.75677,0.4
2054,973.75677,0.52
2055,973.75677,0.4
2056,973.75677,0.4
2057,75.85644,3.38
2058,75.85644,0.995
2059,75.85644,0.996
2060,75.85644,0.996
